country_name,country_code,year,value
Austria,AUT,2019,4.45E+11
Austria,AUT,2020,4.35E+11
Austria,AUT,2021,4.80E+11
Austria,AUT,2022,4.71E+11
Azerbaijan,AZE,1990,8858006042
Azerbaijan,AZE,1991,5344000000
Azerbaijan,AZE,1992,444658671.6
Azerbaijan,AZE,1993,1570392598
Azerbaijan,AZE,1994,1193141110
Azerbaijan,AZE,1995,2417332562
Azerbaijan,AZE,1996,3176507992
Azerbaijan,AZE,1997,3962362387
Azerbaijan,AZE,1998,4446370371
Azerbaijan,AZE,1999,4581246713
Azerbaijan,AZE,2000,5272617196
Azerbaijan,AZE,2001,5707618247
Azerbaijan,AZE,2002,6236086669
Azerbaijan,AZE,2003,7276413079
Azerbaijan,AZE,2004,8680410158
Azerbaijan,AZE,2005,13245421881
Azerbaijan,AZE,2006,20981929498
Azerbaijan,AZE,2007,33049426816
Azerbaijan,AZE,2008,48851318826
Azerbaijan,AZE,2009,44292408817
Azerbaijan,AZE,2010,52909294792
Azerbaijan,AZE,2011,65952763949
Azerbaijan,AZE,2012,69679913510
Azerbaijan,AZE,2013,74160553009
Azerbaijan,AZE,2014,75239737489
Azerbaijan,AZE,2015,53076244755
Azerbaijan,AZE,2016,37867007023
Azerbaijan,AZE,2017,40866632048
Azerbaijan,AZE,2018,47112479289
Azerbaijan,AZE,2019,48174235294
Azerbaijan,AZE,2020,42693000000
Azerbaijan,AZE,2021,54825411765
Azerbaijan,AZE,2022,78721058824
"Bahamas, The",BHS,1960,169803921.6
"Bahamas, The",BHS,1961,190098039.2
"Bahamas, The",BHS,1962,212254902
"Bahamas, The",BHS,1963,237745098
"Bahamas, The",BHS,1964,266666666.7
"Bahamas, The",BHS,1965,300392156.9
"Bahamas, The",BHS,1966,340000000
"Bahamas, The",BHS,1967,390196078.4
"Bahamas, The",BHS,1968,444901960.8
"Bahamas, The",BHS,1969,528137254.9
"Bahamas, The",BHS,1970,538423153.7
"Bahamas, The",BHS,1971,573400000
"Bahamas, The",BHS,1972,590900000
"Bahamas, The",BHS,1973,670900000
"Bahamas, The",BHS,1974,632400000
"Bahamas, The",BHS,1975,596200000
"Bahamas, The",BHS,1976,642100000
"Bahamas, The",BHS,1977,713000000
"Bahamas, The",BHS,1978,832400000
"Bahamas, The",BHS,1979,1139800100
"Bahamas, The",BHS,1980,1335300000
"Bahamas, The",BHS,1981,1426500000
"Bahamas, The",BHS,1982,1578300000
"Bahamas, The",BHS,1983,1732800000
"Bahamas, The",BHS,1984,2041100000
"Bahamas, The",BHS,1985,2320699900
"Bahamas, The",BHS,1986,2472500000
"Bahamas, The",BHS,1987,2713999900
"Bahamas, The",BHS,1988,2817900000
"Bahamas, The",BHS,1989,3062000000
"Bahamas, The",BHS,1990,3166000000
"Bahamas, The",BHS,1991,3111160000
"Bahamas, The",BHS,1992,3109000000
"Bahamas, The",BHS,1993,3092000000
"Bahamas, The",BHS,1994,3259000000
"Bahamas, The",BHS,1995,3429000000
"Bahamas, The",BHS,1996,3609000000
"Bahamas, The",BHS,1997,6332360000
"Bahamas, The",BHS,1998,6833220000
"Bahamas, The",BHS,1999,7683870000
"Bahamas, The",BHS,2000,8076470000
"Bahamas, The",BHS,2001,8317830000
"Bahamas, The",BHS,2002,8881160000
"Bahamas, The",BHS,2003,8870090000
"Bahamas, The",BHS,2004,9055290000
"Bahamas, The",BHS,2005,9836200000
"Bahamas, The",BHS,2006,10167250000
"Bahamas, The",BHS,2007,10618340000
"Bahamas, The",BHS,2008,10526000000
"Bahamas, The",BHS,2009,9981960000
"Bahamas, The",BHS,2010,10095760000
"Bahamas, The",BHS,2011,10070450000
"Bahamas, The",BHS,2012,10720500000
"Bahamas, The",BHS,2013,10562800000
"Bahamas, The",BHS,2014,11176100000
"Bahamas, The",BHS,2015,11672900000
"Bahamas, The",BHS,2016,11750800000
"Bahamas, The",BHS,2017,12253500000
"Bahamas, The",BHS,2018,12653600000
"Bahamas, The",BHS,2019,13058700000
"Bahamas, The",BHS,2020,9754600000
"Bahamas, The",BHS,2021,11527600000
"Bahamas, The",BHS,2022,12897400000
Bahrain,BHR,1980,3072698328
Bahrain,BHR,1981,3467819158
Bahrain,BHR,1982,3645744691
Bahrain,BHR,1983,3735106393
Bahrain,BHR,1984,3905585111
Bahrain,BHR,1985,3651861702
Bahrain,BHR,1986,3052393617
Bahrain,BHR,1987,3392021011
Bahrain,BHR,1988,3702393617
Bahrain,BHR,1989,3863563830
Bahrain,BHR,1990,4229787234
Bahrain,BHR,1991,4616223404
Bahrain,BHR,1992,4751063830
Bahrain,BHR,1993,5200266107
Bahrain,BHR,1994,5567553976
Bahrain,BHR,1995,5849468273
Bahrain,BHR,1996,6101861964
Bahrain,BHR,1997,6349202985
Bahrain,BHR,1998,6183777212
Bahrain,BHR,1999,6621010739
Bahrain,BHR,2000,9062898936
Bahrain,BHR,2001,8976196809
Bahrain,BHR,2002,9593510638
Bahrain,BHR,2003,11074813830
Bahrain,BHR,2004,13150159574
Bahrain,BHR,2005,15968723404
Bahrain,BHR,2006,18504760638
Bahrain,BHR,2007,21730000000
Bahrain,BHR,2008,25710904255
Bahrain,BHR,2009,22938218085
Bahrain,BHR,2010,25713271277
Bahrain,BHR,2011,28776595745
Bahrain,BHR,2012,30749308511
Bahrain,BHR,2013,32539468085
Bahrain,BHR,2014,33387712766
Bahrain,BHR,2015,31050638298
Bahrain,BHR,2016,32234973404
Bahrain,BHR,2017,35473776596
Bahrain,BHR,2018,37802005319
Bahrain,BHR,2019,38653318085
Bahrain,BHR,2020,34621807713
Bahrain,BHR,2021,39303403989
Bahrain,BHR,2022,44390820479
Bangladesh,BGD,1960,4274893913
Bangladesh,BGD,1961,4817580184
Bangladesh,BGD,1962,5081413340
Bangladesh,BGD,1963,5319458351
Bangladesh,BGD,1964,5386054619
Bangladesh,BGD,1965,5906636557
Bangladesh,BGD,1966,6439687598
Bangladesh,BGD,1967,7253575399
Bangladesh,BGD,1968,7483685474
Bangladesh,BGD,1969,8471006101
Bangladesh,BGD,1970,8992721809
Bangladesh,BGD,1971,8751842840
Bangladesh,BGD,1972,6288245867
Bangladesh,BGD,1973,8086725729
Bangladesh,BGD,1974,12512460520
Bangladesh,BGD,1975,19448348073
Bangladesh,BGD,1976,10117113333
Bangladesh,BGD,1977,9651149302
Bangladesh,BGD,1978,13281767143
Bangladesh,BGD,1979,15565480322
Bangladesh,BGD,1980,18138049096
Bangladesh,BGD,1981,20249694002
Bangladesh,BGD,1982,18525399202
Bangladesh,BGD,1983,17609048822
Bangladesh,BGD,1984,18920840000
Bangladesh,BGD,1985,22278423077
Bangladesh,BGD,1986,21774033333
Bangladesh,BGD,1987,24298032258
Bangladesh,BGD,1988,26579005760
Bangladesh,BGD,1989,28781714764
Bangladesh,BGD,1990,31598341233
Bangladesh,BGD,1991,30957483950
Bangladesh,BGD,1992,31708874594
Bangladesh,BGD,1993,33166519418
Bangladesh,BGD,1994,33768660883
Bangladesh,BGD,1995,37939748769
Bangladesh,BGD,1996,46438484108
Bangladesh,BGD,1997,48244309133
Bangladesh,BGD,1998,49984559471
Bangladesh,BGD,1999,51270569884
Bangladesh,BGD,2000,53369787319
Bangladesh,BGD,2001,53991289844
Bangladesh,BGD,2002,54724081491
Bangladesh,BGD,2003,60158929188
Bangladesh,BGD,2004,65108544250
Bangladesh,BGD,2005,69442943089
Bangladesh,BGD,2006,71819083684
Bangladesh,BGD,2007,79611888213
Bangladesh,BGD,2008,91631278239
Bangladesh,BGD,2009,1.02E+11
Bangladesh,BGD,2010,1.15E+11
Bangladesh,BGD,2011,1.29E+11
Bangladesh,BGD,2012,1.33E+11
Bangladesh,BGD,2013,1.50E+11
Bangladesh,BGD,2014,1.73E+11
Bangladesh,BGD,2015,1.95E+11
Bangladesh,BGD,2016,2.65E+11
Bangladesh,BGD,2017,2.94E+11
Bangladesh,BGD,2018,3.21E+11
Bangladesh,BGD,2019,3.51E+11
Bangladesh,BGD,2020,3.74E+11
Bangladesh,BGD,2021,4.16E+11
Bangladesh,BGD,2022,4.60E+11
Barbados,BRB,1974,311804643.3
Barbados,BRB,1975,402178605
Barbados,BRB,1976,435911268.6
Barbados,BRB,1977,495097667.9
Barbados,BRB,1978,552883707.1
Barbados,BRB,1979,670362452.1
Barbados,BRB,1980,1012280615
Barbados,BRB,1981,1114204743
Barbados,BRB,1982,1163923830
Barbados,BRB,1983,1236016507
Barbados,BRB,1984,1346890071
Barbados,BRB,1985,1409536121
Barbados,BRB,1986,1547755183
Barbados,BRB,1987,1704370308
Barbados,BRB,1988,1812757918
Barbados,BRB,1989,2006165167
Barbados,BRB,1990,2012131457
Barbados,BRB,1991,2020583702
Barbados,BRB,1992,1957000000
Barbados,BRB,1993,2063342117
Barbados,BRB,1994,2151344901
Barbados,BRB,1995,2216974096
Barbados,BRB,1996,2363645403
Barbados,BRB,1997,2498384130
Barbados,BRB,1998,2817083478
Barbados,BRB,1999,2951822205
Barbados,BRB,2000,3059500000
Barbados,BRB,2001,3054500000
Barbados,BRB,2002,3106500000
Barbados,BRB,2003,3209500000
Barbados,BRB,2004,3444500000
Barbados,BRB,2005,3819500000
Barbados,BRB,2006,4217450800
Barbados,BRB,2007,4674007450
Barbados,BRB,2008,4784925100
Barbados,BRB,2009,4465657300
Barbados,BRB,2010,4529928300
Barbados,BRB,2011,4657699450
Barbados,BRB,2012,4610096000
Barbados,BRB,2013,4677248300
Barbados,BRB,2014,4696344350
Barbados,BRB,2015,4724691200
Barbados,BRB,2016,4832811750
Barbados,BRB,2017,4981588900
Barbados,BRB,2018,5097283200
Barbados,BRB,2019,5324250000
Barbados,BRB,2020,4671800000
Barbados,BRB,2021,4843800000
Barbados,BRB,2022,5637914515
Belarus,BLR,1990,21650000000
Belarus,BLR,1991,18000000000
Belarus,BLR,1992,17037037037
Belarus,BLR,1993,16280991736
Belarus,BLR,1994,14932024169
Belarus,BLR,1995,13972676841
Belarus,BLR,1996,14756846154
Belarus,BLR,1997,14128408566
Belarus,BLR,1998,15222012660
Belarus,BLR,1999,12138486532
Belarus,BLR,2000,12736856828
Belarus,BLR,2001,12354820144
Belarus,BLR,2002,14594928109
Belarus,BLR,2003,17825437483
Belarus,BLR,2004,23141593074
Belarus,BLR,2005,30210091837
Belarus,BLR,2006,36961822468
Belarus,BLR,2007,45275747157
Belarus,BLR,2008,60752177439
Belarus,BLR,2009,50873181572
Belarus,BLR,2010,57231904543
Belarus,BLR,2011,61762340943
Belarus,BLR,2012,65685903570
Belarus,BLR,2013,75527537703
Belarus,BLR,2014,78812785768
Belarus,BLR,2015,56454895055
Belarus,BLR,2016,47723549319
Belarus,BLR,2017,54725311690
Belarus,BLR,2018,60031163987
Belarus,BLR,2019,64410112583
Belarus,BLR,2020,61371755326
Belarus,BLR,2021,69673747132
Belarus,BLR,2022,72793457588
Belgium,BEL,1960,11658722591
Belgium,BEL,1961,12400145222
Belgium,BEL,1962,13264015675
Belgium,BEL,1963,14260017387
Belgium,BEL,1964,15960106681
Belgium,BEL,1965,17371457608
Belgium,BEL,1966,18651883472
Belgium,BEL,1967,19992040788
Belgium,BEL,1968,21376353113
Belgium,BEL,1969,23710735895
Belgium,BEL,1970,26706196047
Belgium,BEL,1971,29821661870
Belgium,BEL,1972,37209418019
Belgium,BEL,1973,47743801490
Belgium,BEL,1974,56033077879
Belgium,BEL,1975,65678189097
Belgium,BEL,1976,71113882968
Belgium,BEL,1977,82839905459
Belgium,BEL,1978,1.01E+11
Belgium,BEL,1979,1.16E+11
Belgium,BEL,1980,1.27E+11
Belgium,BEL,1981,1.05E+11
Belgium,BEL,1982,92095926188
Belgium,BEL,1983,87184239053
Belgium,BEL,1984,83349530159
Belgium,BEL,1985,86268264148
Belgium,BEL,1986,1.20E+11
Belgium,BEL,1987,1.49E+11
Belgium,BEL,1988,1.62E+11
Belgium,BEL,1989,1.64E+11
Belgium,BEL,1990,2.05E+11
Belgium,BEL,1991,2.11E+11
Belgium,BEL,1992,2.35E+11
Belgium,BEL,1993,2.25E+11
Belgium,BEL,1994,2.45E+11
Belgium,BEL,1995,2.88E+11
Belgium,BEL,1996,2.79E+11
Belgium,BEL,1997,2.53E+11
Belgium,BEL,1998,2.59E+11
Belgium,BEL,1999,2.58E+11
Belgium,BEL,2000,2.37E+11
Belgium,BEL,2001,2.37E+11
Belgium,BEL,2002,2.58E+11
Belgium,BEL,2003,3.18E+11
Belgium,BEL,2004,3.69E+11
Belgium,BEL,2005,3.86E+11
Belgium,BEL,2006,4.08E+11
Belgium,BEL,2007,4.71E+11
Belgium,BEL,2008,5.17E+11
Belgium,BEL,2009,4.83E+11
Belgium,BEL,2010,4.81E+11
Belgium,BEL,2011,5.23E+11
Belgium,BEL,2012,4.96E+11
Belgium,BEL,2013,5.22E+11
Belgium,BEL,2014,5.35E+11
Belgium,BEL,2015,4.62E+11
Belgium,BEL,2016,4.76E+11
Belgium,BEL,2017,5.03E+11
Belgium,BEL,2018,5.43E+11
Belgium,BEL,2019,5.36E+11
Belgium,BEL,2020,5.25E+11
Belgium,BEL,2021,5.94E+11
Belgium,BEL,2022,5.79E+11
Belize,BLZ,1960,28072478.06
Belize,BLZ,1961,29964999.96
Belize,BLZ,1962,31857591.85
Belize,BLZ,1963,33750113.74
Belize,BLZ,1964,36194586.18
Belize,BLZ,1965,40110040.1
Belize,BLZ,1966,44450044.44
Belize,BLZ,1967,47431266.65
Belize,BLZ,1968,44999909.98
Belize,BLZ,1969,47399905.18
Belize,BLZ,1970,53339893.3
Belize,BLZ,1971,59074682.95
Belize,BLZ,1972,65998075.73
Belize,BLZ,1973,78214778.31
Belize,BLZ,1974,103160463.5
Belize,BLZ,1975,118194045.6
Belize,BLZ,1976,97094221.49
Belize,BLZ,1977,117650000
Belize,BLZ,1978,136300000
Belize,BLZ,1979,151800000
Belize,BLZ,1980,197938222.4
Belize,BLZ,1981,196089854.7
Belize,BLZ,1982,182206327
Belize,BLZ,1983,192103186
Belize,BLZ,1984,214381949
Belize,BLZ,1985,212643742.7
Belize,BLZ,1986,231638320.5
Belize,BLZ,1987,281082558.6
Belize,BLZ,1988,320093360.3
Belize,BLZ,1989,369133890.7
Belize,BLZ,1990,549500000
Belize,BLZ,1991,599000000
Belize,BLZ,1992,693500000
Belize,BLZ,1993,751000000
Belize,BLZ,1994,771500000
Belize,BLZ,1995,818500000
Belize,BLZ,1996,851500000
Belize,BLZ,1997,868000000
Belize,BLZ,1998,914000000
Belize,BLZ,1999,975000000
Belize,BLZ,2000,1116000000
Belize,BLZ,2001,1163000000
Belize,BLZ,2002,1233000000
Belize,BLZ,2003,1298000000
Belize,BLZ,2004,1389500000
Belize,BLZ,2005,1461500000
Belize,BLZ,2006,1581000000
Belize,BLZ,2007,1696000000
Belize,BLZ,2008,1729000000
Belize,BLZ,2009,1680500000
Belize,BLZ,2010,1738500000
Belize,BLZ,2011,1819500000
Belize,BLZ,2012,1903000000
Belize,BLZ,2013,2029500000
Belize,BLZ,2014,2138000000
Belize,BLZ,2015,2210500000
Belize,BLZ,2016,2258500000
Belize,BLZ,2017,2286000000
Belize,BLZ,2018,2315000000
Belize,BLZ,2019,2416500000
Belize,BLZ,2020,2080000000
Belize,BLZ,2021,2491500000
Belize,BLZ,2022,2824081836
Benin,BEN,1960,226195578.1
Benin,BEN,1961,235668220.9
Benin,BEN,1962,236434954.3
Benin,BEN,1963,253927697.6
Benin,BEN,1964,269819005.8
Benin,BEN,1965,289908680.2
Benin,BEN,1966,302925235.7
Benin,BEN,1967,306221953.4
Benin,BEN,1968,326323105.6
Benin,BEN,1969,330748244.1
Benin,BEN,1970,333627713.5
Benin,BEN,1971,335073027.9
Benin,BEN,1972,410331856.2
Benin,BEN,1973,504376074.1
Benin,BEN,1974,554654861.5
Benin,BEN,1975,676870139.3
Benin,BEN,1976,698408261.1
Benin,BEN,1977,750049780.2
Benin,BEN,1978,928843468.5
Benin,BEN,1979,1186231018
Benin,BEN,1980,1405251844
Benin,BEN,1981,1291120191
Benin,BEN,1982,1267778672
Benin,BEN,1983,1095348199
Benin,BEN,1984,1051134009
Benin,BEN,1985,1045712790
Benin,BEN,1986,1336102027
Benin,BEN,1987,1562412226
Benin,BEN,1988,1620246085
Benin,BEN,1989,1502294414
Benin,BEN,1990,1959965330
Benin,BEN,1991,1986437798
Benin,BEN,1992,1695315306
Benin,BEN,1993,2274558079
Benin,BEN,1994,1598075945
Benin,BEN,1995,2169627138
Benin,BEN,1996,2361116448
Benin,BEN,1997,2268301645
Benin,BEN,1998,2455092688
Benin,BEN,1999,3677393997
Benin,BEN,2000,3519991440
Benin,BEN,2001,3666222634
Benin,BEN,2002,4194342689
Benin,BEN,2003,5349258093
Benin,BEN,2004,6190270377
Benin,BEN,2005,6567654959
Benin,BEN,2006,7034111316
Benin,BEN,2007,8169048375
Benin,BEN,2008,9787734517
Benin,BEN,2009,9738626510
Benin,BEN,2010,9535345011
Benin,BEN,2011,10693321370
Benin,BEN,2012,11141358106
Benin,BEN,2013,12517845128
Benin,BEN,2014,13284527850
Benin,BEN,2015,11388160997
Benin,BEN,2016,11821065852
Benin,BEN,2017,12701655846
Benin,BEN,2018,14262408080
Benin,BEN,2019,14391686309
Benin,BEN,2020,15651545209
Benin,BEN,2021,17690083520
Benin,BEN,2022,17401746309
Bermuda,BMU,1960,84466654.08
Bermuda,BMU,1961,89249986.7
Bermuda,BMU,1962,94149985.97
Bermuda,BMU,1963,96366652.3
Bermuda,BMU,1964,107566650.6
Bermuda,BMU,1965,114339049
Bermuda,BMU,1966,134173373.8
Bermuda,BMU,1967,155102984.6
Bermuda,BMU,1968,150000000
Bermuda,BMU,1969,164900000
Bermuda,BMU,1970,186300000
Bermuda,BMU,1971,211100000
Bermuda,BMU,1972,235400000
Bermuda,BMU,1973,269500000
Bermuda,BMU,1974,312600000
Bermuda,BMU,1975,345000000
Bermuda,BMU,1976,386300000
Bermuda,BMU,1977,447000000
Bermuda,BMU,1978,475800000
Bermuda,BMU,1979,517200000
Bermuda,BMU,1980,613299968
Bermuda,BMU,1981,739100032
Bermuda,BMU,1982,785500032
Bermuda,BMU,1983,889400000
Bermuda,BMU,1984,985699968
Bermuda,BMU,1985,1039500032
Bermuda,BMU,1986,1173500032
Bermuda,BMU,1987,1296499968
Bermuda,BMU,1988,1415100032
Bermuda,BMU,1989,1501500032
Bermuda,BMU,1990,1592400000
Bermuda,BMU,1991,1634900000
Bermuda,BMU,1992,1679900000
Bermuda,BMU,1993,1820359900
Bermuda,BMU,1994,1867160100
Bermuda,BMU,1995,2030750000
Bermuda,BMU,1996,2695390000
Bermuda,BMU,1997,2932827000
Bermuda,BMU,1998,3130748000
Bermuda,BMU,1999,3324433000
Bermuda,BMU,2000,3480219000
Bermuda,BMU,2001,3680483000
Bermuda,BMU,2002,3937228000
Bermuda,BMU,2003,4186525000
Bermuda,BMU,2004,4484703000
Bermuda,BMU,2005,4868136000
Bermuda,BMU,2006,6144000000
Bermuda,BMU,2007,6767000000
Bermuda,BMU,2008,6980000000
Bermuda,BMU,2009,6656000000
Bermuda,BMU,2010,6634526000
Bermuda,BMU,2011,6312691000
Bermuda,BMU,2012,6378188000
Bermuda,BMU,2013,6465756000
Bermuda,BMU,2014,6413988000
Bermuda,BMU,2015,6654541000
Bermuda,BMU,2016,6899911000
Bermuda,BMU,2017,7142316000
Bermuda,BMU,2018,7225977000
Bermuda,BMU,2019,7423465000
Bermuda,BMU,2020,6887147000
Bermuda,BMU,2021,7127200000
Bermuda,BMU,2022,7550500000
Bhutan,BTN,1980,128669205.8
Bhutan,BTN,1981,139174181
Bhutan,BTN,1982,141439318.4
Bhutan,BTN,1983,156704286.1
Bhutan,BTN,1984,160423489.3
Bhutan,BTN,1985,163288815.3
Bhutan,BTN,1986,191218110.4
Bhutan,BTN,1987,242742766.4
Bhutan,BTN,1988,272298060
Bhutan,BTN,1989,264798626.2
Bhutan,BTN,1990,287765007.1
Bhutan,BTN,1991,240294282.5
Bhutan,BTN,1992,240233528.1
Bhutan,BTN,1993,225973695.3
Bhutan,BTN,1994,258954703.9
Bhutan,BTN,1995,290490986.8
Bhutan,BTN,1996,303408342.8
Bhutan,BTN,1997,352229078.3
Bhutan,BTN,1998,363458380.9
Bhutan,BTN,1999,399311196.4
Bhutan,BTN,2000,424448931
Bhutan,BTN,2001,461479580.2
Bhutan,BTN,2002,520846131.7
Bhutan,BTN,2003,603999372.4
Bhutan,BTN,2004,682577073.5
Bhutan,BTN,2005,796938572
Bhutan,BTN,2006,874989734.7
Bhutan,BTN,2007,1168307575
Bhutan,BTN,2008,1227809261
Bhutan,BTN,2009,1234015142
Bhutan,BTN,2010,1547990907
Bhutan,BTN,2011,1777102586
Bhutan,BTN,2012,1781280170
Bhutan,BTN,2013,1756214304
Bhutan,BTN,2014,1907090362
Bhutan,BTN,2015,2003596824
Bhutan,BTN,2016,2158971718
Bhutan,BTN,2017,2450366108
Bhutan,BTN,2018,2446867582
Bhutan,BTN,2019,2535655609
Bhutan,BTN,2020,2325185521
Bhutan,BTN,2021,2539551327
Bolivia,BOL,1960,377020202
Bolivia,BOL,1961,410101010.1
Bolivia,BOL,1962,448400673.4
Bolivia,BOL,1963,482828282.8
Bolivia,BOL,1964,544023569
Bolivia,BOL,1965,604377104.4
Bolivia,BOL,1966,669191919.2
Bolivia,BOL,1967,755808080.8
Bolivia,BOL,1968,857912457.9
Bolivia,BOL,1969,929629629.6
Bolivia,BOL,1970,1017003367
Bolivia,BOL,1971,1095622896
Bolivia,BOL,1972,1257615645
Bolivia,BOL,1973,1262968516
Bolivia,BOL,1974,2100249875
Bolivia,BOL,1975,2404697651
Bolivia,BOL,1976,2731984008
Bolivia,BOL,1977,3227436282
Bolivia,BOL,1978,3758220890
Bolivia,BOL,1979,4421336383
Bolivia,BOL,1980,4537487803
Bolivia,BOL,1981,5891606685
Bolivia,BOL,1982,5594121317
Bolivia,BOL,1983,5422656266
Bolivia,BOL,1984,6169483189
Bolivia,BOL,1985,5377276555
Bolivia,BOL,1986,3959382833
Bolivia,BOL,1987,4347956338
Bolivia,BOL,1988,4597612362
Bolivia,BOL,1989,4715972853
Bolivia,BOL,1990,4867582598
Bolivia,BOL,1991,5343261960
Bolivia,BOL,1992,5643869231
Bolivia,BOL,1993,5734699041
Bolivia,BOL,1994,5981223290
Bolivia,BOL,1995,6715162199
Bolivia,BOL,1996,7396948398
Bolivia,BOL,1997,7925736319
Bolivia,BOL,1998,8497494138
Bolivia,BOL,1999,8285063959
Bolivia,BOL,2000,8397855937
Bolivia,BOL,2001,8141517339
Bolivia,BOL,2002,7905485146
Bolivia,BOL,2003,8082399991
Bolivia,BOL,2004,8773451752
Bolivia,BOL,2005,9549122313
Bolivia,BOL,2006,11451845379
Bolivia,BOL,2007,13120107739
Bolivia,BOL,2008,16674276979
Bolivia,BOL,2009,17339992194
Bolivia,BOL,2010,19649724656
Bolivia,BOL,2011,23963162969
Bolivia,BOL,2012,27084497482
Bolivia,BOL,2013,30659338886
Bolivia,BOL,2014,32996188017
Bolivia,BOL,2015,33000198249
Bolivia,BOL,2016,33941126194
Bolivia,BOL,2017,37508642171
Bolivia,BOL,2018,40287647931
Bolivia,BOL,2019,40895322851
Bolivia,BOL,2020,36629843806
Bolivia,BOL,2021,40408208524
Bolivia,BOL,2022,43068885673
Bosnia and Herzegovina,BIH,1994,1255802469
Bosnia and Herzegovina,BIH,1995,1866572954
Bosnia and Herzegovina,BIH,1996,2786045322
Bosnia and Herzegovina,BIH,1997,3671910026
Bosnia and Herzegovina,BIH,1998,4116775275
Bosnia and Herzegovina,BIH,1999,4686255381
Bosnia and Herzegovina,BIH,2000,5567774049
Bosnia and Herzegovina,BIH,2001,5800616572
Bosnia and Herzegovina,BIH,2002,6728219507
Bosnia and Herzegovina,BIH,2003,8498893358
Bosnia and Herzegovina,BIH,2004,10156541358
Bosnia and Herzegovina,BIH,2005,11222796197
Bosnia and Herzegovina,BIH,2006,12864842269
Bosnia and Herzegovina,BIH,2007,15778737117
Bosnia and Herzegovina,BIH,2008,19112801197
Bosnia and Herzegovina,BIH,2009,17613946109
Bosnia and Herzegovina,BIH,2010,17176320823
Bosnia and Herzegovina,BIH,2011,18644239028
Bosnia and Herzegovina,BIH,2012,17226736285
Bosnia and Herzegovina,BIH,2013,18179104549
Bosnia and Herzegovina,BIH,2014,18558731213
Bosnia and Herzegovina,BIH,2015,16404352156
Bosnia and Herzegovina,BIH,2016,17116926092
Bosnia and Herzegovina,BIH,2017,18326376394
Bosnia and Herzegovina,BIH,2018,20484048416
Bosnia and Herzegovina,BIH,2019,20482603346
Bosnia and Herzegovina,BIH,2020,20226030731
Bosnia and Herzegovina,BIH,2021,23649566069
Bosnia and Herzegovina,BIH,2022,24527507288
Botswana,BWA,1960,30411418.68
Botswana,BWA,1961,32902592.84
Botswana,BWA,1962,35644931.94
Botswana,BWA,1963,38091832.99
Botswana,BWA,1964,41616368.32
Botswana,BWA,1965,45788670.69
Botswana,BWA,1966,51465624.41
Botswana,BWA,1967,58642385.24
Botswana,BWA,1968,66248426.99
Botswana,BWA,1969,77361532.99
Botswana,BWA,1970,96243298.14
Botswana,BWA,1971,127448656.1
Botswana,BWA,1972,164460827.5
Botswana,BWA,1973,244124115.7
Botswana,BWA,1974,306044205.9
Botswana,BWA,1975,355168715.4
Botswana,BWA,1976,372025093.4
Botswana,BWA,1977,451624959.6
Botswana,BWA,1978,590407375.2
Botswana,BWA,1979,819870595.1
Botswana,BWA,1980,1060889705
Botswana,BWA,1981,1073812404
Botswana,BWA,1982,1014945861
Botswana,BWA,1983,1172230576
Botswana,BWA,1984,1240821849
Botswana,BWA,1985,1114783538
Botswana,BWA,1986,1392602040
Botswana,BWA,1987,1965227085
Botswana,BWA,1988,2644554882
Botswana,BWA,1989,3083822367
Botswana,BWA,1990,3790636664
Botswana,BWA,1991,3942877354
Botswana,BWA,1992,4146464587
Botswana,BWA,1993,4160129175
Botswana,BWA,1994,4259258811
